0,Gene Count,Interesting Gene Count,Hypergeom pvalue
GO_ACTIN_FILAMENT_NETWORK_FORMATION,12,0,0.5405065414593473
GO_POSTSYNAPTIC_MEMBRANE_ASSEMBLY,12,0,0.5405065414593473
GO_MICROTUBULE_ANCHORING_AT_MICROTUBULE_ORGANIZING_CENTER,12,0,0.5405065414593473
GO_SYMMETRIC_SYNAPSE,12,0,0.5405065414593473
GO_ETHANOL_OXIDATION,12,0,0.5405065414593473
GO_SINGLE_STRAND_BREAK_REPAIR,12,0,0.5405065414593473
GO_ADULT_FEEDING_BEHAVIOR,12,0,0.5405065414593473
GO_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING,12,0,0.5405065414593473
GO_MISMATCH_REPAIR_COMPLEX,12,0,0.5405065414593473
GO_REGULATION_OF_HISTONE_UBIQUITINATION,12,0,0.5405065414593473
GO_RESPONSE_TO_MERCURY_ION,12,0,0.5405065414593473
GO_DEDIFFERENTIATION,12,0,0.5405065414593473
GO_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY,12,0,0.5405065414593473
GO_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION,12,0,0.5405065414593473
GO_PHOTORECEPTOR_CELL_OUTER_SEGMENT_ORGANIZATION,12,0,0.5405065414593473
GO_WNT_SIGNALING_PATHWAY_INVOLVED_IN_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION,12,0,0.5405065414593473
GO_BETA_CATENIN_DESTRUCTION_COMPLEX,12,0,0.5405065414593473
GO_SOMITE_ROSTRAL_CAUDAL_AXIS_SPECIFICATION,12,0,0.5405065414593473
GO_GATOR2_COMPLEX,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT,12,0,0.5405065414593473
GO_PYROPTOSIS,12,0,0.5405065414593473
GO_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS,12,0,0.5405065414593473
GO_MAGNESIUM_ION_HOMEOSTASIS,12,0,0.5405065414593473
GO_HOPS_COMPLEX,12,0,0.5405065414593473
GO_MEMBRANE_RAFT_ASSEMBLY,12,0,0.5405065414593473
GO_INTERLEUKIN_18_PRODUCTION,12,0,0.5405065414593473
GO_CLATHRIN_SCULPTED_VESICLE,12,0,0.5405065414593473
GO_ADHESION_OF_SYMBIONT_TO_HOST_CELL,12,0,0.5405065414593473
GO_REGULATION_OF_DEACETYLASE_ACTIVITY,12,0,0.5405065414593473
GO_PLASMA_MEMBRANE_REPAIR,12,0,0.5405065414593473
GO_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,12,0,0.5405065414593473
GO_CELLULAR_RESPONSE_TO_X_RAY,12,0,0.5405065414593473
GO_CELLULAR_RESPONSE_TO_ACIDIC_PH,12,0,0.5405065414593473
GO_CELLULAR_RESPONSE_TO_SALT_STRESS,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION,12,0,0.5405065414593473
GO_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR,12,0,0.5405065414593473
GO_TRYPTOPHAN_METABOLIC_PROCESS,12,0,0.5405065414593473
GO_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN,12,0,0.5405065414593473
GO_REGULATION_OF_RECEPTOR_CLUSTERING,12,0,0.5405065414593473
GO_SALIVA_SECRETION,12,0,0.5405065414593473
GO_NEPHRIC_DUCT_MORPHOGENESIS,12,0,0.5405065414593473
GO_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION,12,0,0.5405065414593473
GO_SPERM_CHROMATIN_CONDENSATION,12,0,0.5405065414593473
GO_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY,12,0,0.5405065414593473
GO_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION,12,0,0.5405065414593473
GO_LATERAL_VENTRICLE_DEVELOPMENT,12,0,0.5405065414593473
GO_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS,12,0,0.5405065414593473
GO_METHIONINE_BIOSYNTHETIC_PROCESS,12,0,0.5405065414593473
GO_RADIAL_GLIAL_CELL_DIFFERENTIATION,12,0,0.5405065414593473
GO_CARDIAC_CHAMBER_FORMATION,12,0,0.5405065414593473
GO_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_LIPASE_ACTIVITY,12,0,0.5405065414593473
GO_MEIOTIC_SPINDLE,12,0,0.5405065414593473
GO_DENDRITIC_SPINE_HEAD,12,0,0.5405065414593473
GO_REGULATION_OF_RNA_BINDING,12,0,0.5405065414593473
GO_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR,12,0,0.5405065414593473
GO_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION,12,0,0.5405065414593473
GO_MACROPHAGE_PROLIFERATION,12,0,0.5405065414593473
GO_NPBAF_COMPLEX,12,0,0.5405065414593473
GO_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION,12,0,0.5405065414593473
GO_ONE_CARBON_COMPOUND_TRANSPORT,12,0,0.5405065414593473
GO_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION,12,0,0.5405065414593473
GO_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,12,0,0.5405065414593473
GO_INOSITOL_TRISPHOSPHATE_METABOLIC_PROCESS,12,0,0.5405065414593473
GO_NUCLEAR_INCLUSION_BODY,12,0,0.5405065414593473
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS,12,0,0.5405065414593473
GO_PHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN,12,0,0.5405065414593473
GO_REGULATION_OF_PROTEIN_DEUBIQUITINATION,12,0,0.5405065414593473
GO_NEGATIVE_REGULATION_OF_PLATELET_AGGREGATION,12,0,0.5405065414593473
GO_NEGATIVE_REGULATION_OF_NEURON_MIGRATION,12,0,0.5405065414593473
GO_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,12,0,0.5405065414593473
GO_PANCREATIC_JUICE_SECRETION,12,0,0.5405065414593473
GO_REGULATION_OF_OSTEOCLAST_DEVELOPMENT,12,0,0.5405065414593473
GO_KERATINOCYTE_DEVELOPMENT,12,0,0.5405065414593473
GO_BEHAVIORAL_RESPONSE_TO_COCAINE,12,0,0.5405065414593473
GO_DOPAMINE_BIOSYNTHETIC_PROCESS,12,0,0.5405065414593473
GO_RESPONSE_TO_LIGHT_INTENSITY,12,0,0.5405065414593473
GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_BIOSYNTHETIC_PROCESS,12,0,0.5405065414593473
GO_T_HELPER_17_CELL_LINEAGE_COMMITMENT,12,0,0.5405065414593473
GO_MEMBRANE_HYPERPOLARIZATION,12,0,0.5405065414593473
GO_CHROMOSOME_LOCALIZATION_TO_NUCLEAR_ENVELOPE_INVOLVED_IN_HOMOLOGOUS_CHROMOSOME_SEGREGATION,12,0,0.5405065414593473
GO_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION,12,0,0.5405065414593473
GO_FIBRILLAR_COLLAGEN_TRIMER,12,0,0.5405065414593473
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,12,0,0.5405065414593473
GO_ANCHORED_COMPONENT_OF_SYNAPTIC_MEMBRANE,12,0,0.5405065414593473
GO_PARANODE_REGION_OF_AXON,12,0,0.5405065414593473
GO_REGULATION_OF_CILIUM_BEAT_FREQUENCY,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT,12,0,0.5405065414593473
GO_CAVEOLIN_MEDIATED_ENDOCYTOSIS,12,0,0.5405065414593473
GO_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT,12,0,0.5405065414593473
GO_PROSTATE_GLAND_GROWTH,12,0,0.5405065414593473
GO_GAMMA_DELTA_T_CELL_DIFFERENTIATION,12,0,0.5405065414593473
GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS,12,0,0.5405065414593473
GO_SYNAPTIC_VESICLE_MATURATION,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_VASCULOGENESIS,12,0,0.5405065414593473
GO_HEMOGLOBIN_COMPLEX,12,0,0.5405065414593473
GO_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD,12,0,0.5405065414593473
GO_KETONE_BODY_METABOLIC_PROCESS,12,0,0.5405065414593473
GO_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY,12,0,0.5405065414593473
GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION,12,0,0.5405065414593473
GO_REGULATION_OF_BILE_ACID_BIOSYNTHETIC_PROCESS,12,0,0.5405065414593473
GO_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION,12,0,0.5405065414593473
GO_CARTILAGE_MORPHOGENESIS,12,0,0.5405065414593473
GO_VITAMIN_D_BIOSYNTHETIC_PROCESS,12,0,0.5405065414593473
GO_ACTIVATION_OF_MAPKKK_ACTIVITY,12,0,0.5405065414593473
GO_FORMATION_OF_QUADRUPLE_SL_U4_U5_U6_SNRNP,12,0,0.5405065414593473
GO_NEGATIVE_REGULATION_OF_CELL_FATE_COMMITMENT,12,0,0.5405065414593473
GO_ER_OVERLOAD_RESPONSE,12,0,0.5405065414593473
GO_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION,12,0,0.5405065414593473
GO_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER,12,0,0.5405065414593473
GO_FIBROBLAST_ACTIVATION,12,0,0.5405065414593473
GO_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION,12,0,0.5405065414593473
GO_LIPID_GLYCOSYLATION,12,0,0.5405065414593473
GO_NAD_METABOLIC_PROCESS,50,2,0.5408498244186952
GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT,50,2,0.5408498244186952
GO_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,50,2,0.5408498244186952
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,50,2,0.5408498244186952
GO_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION,50,2,0.5408498244186952
GO_POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS,50,2,0.5408498244186952
GO_SNARE_COMPLEX,50,2,0.5408498244186952
GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,50,2,0.5408498244186952
GO_CHLORIDE_CHANNEL_COMPLEX,50,2,0.5408498244186952
GO_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,50,2,0.5408498244186952
GO_FATTY_ACID_DERIVATIVE_TRANSPORT,50,2,0.5408498244186952
PTPRA_TARGET_GENES,128,6,0.5412688376731516
GO_ACTIVATION_OF_GTPASE_ACTIVITY,108,5,0.5448820717531591
GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT,108,5,0.5448820717531591
PID_MTOR_4PATHWAY,69,3,0.5453537926252752
GO_CILIARY_TRANSITION_ZONE,69,3,0.5453537926252752
SKP2_TARGET_GENES,69,3,0.5453537926252752
GO_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,69,3,0.5453537926252752
GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,206,10,0.5453871012050064
GO_RESPONSE_TO_STARVATION,206,10,0.5453871012050064
GO_ENTRY_INTO_HOST,147,7,0.5460205612168649
GO_CELL_CELL_JUNCTION_ASSEMBLY,147,7,0.5460205612168649
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,1753,88,0.547251341050927
GO_VIRAL_GENOME_REPLICATION,127,6,0.5494353890512883
GO_P_BODY,88,4,0.5496917293670306
PAX8_TARGET_GENES,88,4,0.5496917293670306
GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,264,13,0.5514668058228941
GO_NEURON_APOPTOTIC_PROCESS,244,12,0.5534442383820832
GO_CHONDROCYTE_DIFFERENTIATION,107,5,0.553778787310497
GO_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,30,1,0.5537902954740538
GO_AXIS_ELONGATION,30,1,0.5537902954740538
GO_REGULATION_OF_CYTOPLASMIC_TRANSLATION,30,1,0.5537902954740538
GO_BETA_CATENIN_TCF_COMPLEX_ASSEMBLY,30,1,0.5537902954740538
GO_INTERLEUKIN_7_MEDIATED_SIGNALING_PATHWAY,30,1,0.5537902954740538
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,30,1,0.5537902954740538
GO_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY,30,1,0.5537902954740538
GO_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,30,1,0.5537902954740538
GO_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,30,1,0.5537902954740538
GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,30,1,0.5537902954740538
GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,30,1,0.5537902954740538
GO_BASEMENT_MEMBRANE_ORGANIZATION,30,1,0.5537902954740538
GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,30,1,0.5537902954740538
GO_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,30,1,0.5537902954740538
GO_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,30,1,0.5537902954740538
GO_REPRODUCTIVE_BEHAVIOR,30,1,0.5537902954740538
GO_SEX_CHROMOSOME,30,1,0.5537902954740538
PID_CDC42_REG_PATHWAY,30,1,0.5537902954740538
GO_REGULATION_OF_CELLULAR_RESPIRATION,30,1,0.5537902954740538
GO_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION,30,1,0.5537902954740538
GO_PROSTANOID_METABOLIC_PROCESS,49,2,0.5540554737847899
GO_PHOSPHOLIPID_CATABOLIC_PROCESS,49,2,0.5540554737847899
GO_VESICLE_TRANSPORT_ALONG_MICROTUBULE,49,2,0.5540554737847899
GO_AMINO_ACID_ACTIVATION,49,2,0.5540554737847899
GO_REGULATION_OF_MEMBRANE_DEPOLARIZATION,49,2,0.5540554737847899
GO_DOPAMINE_TRANSPORT,49,2,0.5540554737847899
KEGG_GLYCEROLIPID_METABOLISM,49,2,0.5540554737847899
GO_STEROID_HORMONE_BIOSYNTHETIC_PROCESS,49,2,0.5540554737847899
GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE,68,3,0.5565356649752287
GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,68,3,0.5565356649752287
GO_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,68,3,0.5565356649752287
GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,126,6,0.5576250400624059
GO_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS,1967,99,0.5579753175239596
ZSCAN21_TARGET_GENES,499,25,0.5585834755866582
GO_LAMELLIPODIUM_ORGANIZATION,87,4,0.5595596920554444
GO_REGULATION_OF_HEART_GROWTH,87,4,0.5595596920554444
GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY,87,4,0.5595596920554444
GO_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,184,9,0.5612091522164666
ZNF667_TARGET_GENES,145,7,0.5612572938668936
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,106,5,0.5627054922219037
GO_BRUSH_BORDER,106,5,0.5627054922219037
GO_STRESS_FIBER_ASSEMBLY,106,5,0.5627054922219037
NKX2_3_TARGET_GENES,537,27,0.5644681994518504
GO_RESPONSE_TO_CORTICOSTEROID,164,8,0.5647024507777028
GO_REGULATION_OF_ATP_METABOLIC_PROCESS,125,6,0.5658346020339503
GO_MUSCLE_ADAPTATION,125,6,0.5658346020339503
KMT2D_TARGET_GENES,793,40,0.5669065574311724
GO_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,48,2,0.5673878949060687
PID_HEDGEHOG_GLI_PATHWAY,48,2,0.5673878949060687
GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND,48,2,0.5673878949060687
GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,48,2,0.5673878949060687
PID_HES_HEY_PATHWAY,48,2,0.5673878949060687
PID_AJDISS_2PATHWAY,48,2,0.5673878949060687
GO_RESPONSE_TO_AMINO_ACID_STARVATION,48,2,0.5673878949060687
GO_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,48,2,0.5673878949060687
GO_HISTONE_UBIQUITINATION,48,2,0.5673878949060687
GO_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS,67,3,0.5677859952388402
GO_ADHERENS_JUNCTION_ORGANIZATION,67,3,0.5677859952388402
GO_NUCLEOSOME_ORGANIZATION,183,9,0.5679839842690998
GO_CONNECTIVE_TISSUE_DEVELOPMENT,261,13,0.5684773873716394
HALLMARK_UV_RESPONSE_DN,144,7,0.5688968529699051
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III,11,0,0.5689497177811627
GO_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS,11,0,0.5689497177811627
GO_FOREBRAIN_MORPHOGENESIS,11,0,0.5689497177811627
GO_REGULATION_OF_SNARE_COMPLEX_ASSEMBLY,11,0,0.5689497177811627
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION,11,0,0.5689497177811627
GO_SYNAPTIC_VESICLE_BUDDING,11,0,0.5689497177811627
GO_BETA_CATENIN_TCF_COMPLEX,11,0,0.5689497177811627
GO_RETINAL_CONE_CELL_DIFFERENTIATION,11,0,0.5689497177811627
GO_GLUTATHIONE_CATABOLIC_PROCESS,11,0,0.5689497177811627
GO_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION,11,0,0.5689497177811627
GO_CELL_PROLIFERATION_IN_BONE_MARROW,11,0,0.5689497177811627
GO_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY,11,0,0.5689497177811627
GO_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS,11,0,0.5689497177811627
GO_BIOLOGICAL_PHASE,11,0,0.5689497177811627
GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE,11,0,0.5689497177811627
GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,11,0,0.5689497177811627
GO_REGULATION_OF_INTESTINAL_ABSORPTION,11,0,0.5689497177811627
GO_NATURAL_KILLER_CELL_CHEMOTAXIS,11,0,0.5689497177811627
GO_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING,11,0,0.5689497177811627
GO_UTP_METABOLIC_PROCESS,11,0,0.5689497177811627
GO_ISWI_TYPE_COMPLEX,11,0,0.5689497177811627
GO_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION,11,0,0.5689497177811627
GO_ARGININE_CATABOLIC_PROCESS,11,0,0.5689497177811627
GO_RESPONSE_TO_INTERLEUKIN_18,11,0,0.5689497177811627
GO_EMBRYONIC_BODY_MORPHOGENESIS,11,0,0.5689497177811627
GO_CGMP_BIOSYNTHETIC_PROCESS,11,0,0.5689497177811627
GO_INTRACILIARY_RETROGRADE_TRANSPORT,11,0,0.5689497177811627
GO_GTP_BIOSYNTHETIC_PROCESS,11,0,0.5689497177811627
GO_CARNITINE_SHUTTLE,11,0,0.5689497177811627
GO_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,11,0,0.5689497177811627
GO_TONIC_SMOOTH_MUSCLE_CONTRACTION,11,0,0.5689497177811627
GO_MICROTUBULE_ORGANIZING_CENTER_ATTACHMENT_SITE,11,0,0.5689497177811627
GO_PRO_B_CELL_DIFFERENTIATION,11,0,0.5689497177811627
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,11,0,0.5689497177811627
GO_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION,11,0,0.5689497177811627
GO_XENOBIOTIC_GLUCURONIDATION,11,0,0.5689497177811627
GO_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT,11,0,0.5689497177811627
GO_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY,11,0,0.5689497177811627
GO_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION,11,0,0.5689497177811627
GO_CELL_FATE_SPECIFICATION_INVOLVED_IN_PATTERN_SPECIFICATION,11,0,0.5689497177811627
GO_SYNAPTIC_VESICLE_DOCKING,11,0,0.5689497177811627
GO_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT,11,0,0.5689497177811627
GO_CELLULAR_RESPONSE_TO_INTERFERON_ALPHA,11,0,0.5689497177811627
GO_POSITIVE_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION,11,0,0.5689497177811627
GO_PLATELET_DENSE_TUBULAR_NETWORK,11,0,0.5689497177811627
GO_KYNURENINE_METABOLIC_PROCESS,11,0,0.5689497177811627
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,11,0,0.5689497177811627
GO_RESPONSE_TO_GRAVITY,11,0,0.5689497177811627
GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION,11,0,0.5689497177811627
GO_CILIARY_ROOTLET,11,0,0.5689497177811627
GO_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY,11,0,0.5689497177811627
GO_PEPTIDYL_ARGININE_N_METHYLATION,11,0,0.5689497177811627
GO_RESPONSE_TO_VITAMIN_E,11,0,0.5689497177811627
GO_POSITIVE_REGULATION_OF_HEAT_GENERATION,11,0,0.5689497177811627
GO_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN,11,0,0.5689497177811627
GO_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,11,0,0.5689497177811627
GO_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,11,0,0.5689497177811627
GO_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE,11,0,0.5689497177811627
GO_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT,11,0,0.5689497177811627
GO_HORMONE_CATABOLIC_PROCESS,11,0,0.5689497177811627
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,11,0,0.5689497177811627
GO_TRACHEA_MORPHOGENESIS,11,0,0.5689497177811627
GO_POSITIVE_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY,11,0,0.5689497177811627
GO_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION,11,0,0.5689497177811627
GO_REGULATION_OF_STEM_CELL_DIVISION,11,0,0.5689497177811627
GO_SOMATIC_STEM_CELL_DIVISION,11,0,0.5689497177811627
GO_REGULATION_OF_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,11,0,0.5689497177811627
GO_RESPONSE_TO_INTERLEUKIN_17,11,0,0.5689497177811627
GO_REGULATION_OF_HISTONE_H3_K27_METHYLATION,11,0,0.5689497177811627
GO_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT,11,0,0.5689497177811627
GO_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION,11,0,0.5689497177811627
GO_BRONCHUS_DEVELOPMENT,11,0,0.5689497177811627
GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,11,0,0.5689497177811627
GO_RESPONSE_TO_HISTAMINE,11,0,0.5689497177811627
GO_UTERINE_SMOOTH_MUSCLE_CONTRACTION,11,0,0.5689497177811627
GO_RESPONSE_TO_INSECTICIDE,11,0,0.5689497177811627
GO_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE,11,0,0.5689497177811627
GO_GAS_HOMEOSTASIS,11,0,0.5689497177811627
GO_INOSITOL_METABOLIC_PROCESS,11,0,0.5689497177811627
GO_ACTIVATION_OF_JNKK_ACTIVITY,11,0,0.5689497177811627
GO_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,11,0,0.5689497177811627
GO_UREA_CYCLE,11,0,0.5689497177811627
GO_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS,11,0,0.5689497177811627
GO_LEYDIG_CELL_DIFFERENTIATION,11,0,0.5689497177811627
GO_SEROTONIN_UPTAKE,11,0,0.5689497177811627
GO_LIMB_BUD_FORMATION,11,0,0.5689497177811627
GO_IMMUNOLOGICAL_MEMORY_FORMATION_PROCESS,11,0,0.5689497177811627
GO_REGULATION_OF_MICROTUBULE_MOTOR_ACTIVITY,11,0,0.5689497177811627
GO_REGULATION_OF_HEXOKINASE_ACTIVITY,11,0,0.5689497177811627
GO_DENSE_CORE_GRANULE_TRANSPORT,11,0,0.5689497177811627
GO_SECONDARY_HEART_FIELD_SPECIFICATION,11,0,0.5689497177811627
GO_POSITIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE,11,0,0.5689497177811627
GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT,11,0,0.5689497177811627
GO_NEGATIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE,11,0,0.5689497177811627
GO_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE,11,0,0.5689497177811627
GO_PRESYNAPTIC_MEMBRANE_ORGANIZATION,11,0,0.5689497177811627
GO_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION,11,0,0.5689497177811627
GO_NATURAL_KILLER_CELL_PROLIFERATION,11,0,0.5689497177811627
GO_MEMBRANE_DISRUPTION_IN_OTHER_ORGANISM,11,0,0.5689497177811627
GO_OUTER_DYNEIN_ARM,11,0,0.5689497177811627
